AF.0,AF.1.0,AF.1.1,AF.1.2,AF.1.3,AO.0,AO.1.0,AO.1.1,AO.1.2,AO.1.3,AL.0,AL.1.0,AL.1.1,AL.1.2,AL.1.3,AE.0,AE.1.0,AE.1.1,AE.1.2,AE.1.3,AR.0,AR.1.0,AR.1.1,AR.1.2,AR.1.3,AM.0,AM.1.0,AM.1.1,AM.1.2,AM.1.3,AQ.0,AQ.1.0,AQ.1.1,AQ.1.2,AQ.1.3,TF.0,TF.1.0,TF.1.1,TF.1.2,TF.1.3,AU.0,AU.1.0,AU.1.1,AU.1.2,AU.1.3,AT.0,AT.1.0,AT.1.1,AT.1.2,AT.1.3,AZ.0,AZ.1.0,AZ.1.1,AZ.1.2,AZ.1.3,BI.0,BI.1.0,BI.1.1,BI.1.2,BI.1.3,BE.0,BE.1.0,BE.1.1,BE.1.2,BE.1.3,BJ.0,BJ.1.0,BJ.1.1,BJ.1.2,BJ.1.3,BF.0,BF.1.0,BF.1.1,BF.1.2,BF.1.3,BD.0,BD.1.0,BD.1.1,BD.1.2,BD.1.3,BG.0,BG.1.0,BG.1.1,BG.1.2,BG.1.3,BS.0,BS.1.0,BS.1.1,BS.1.2,BS.1.3,BA.0,BA.1.0,BA.1.1,BA.1.2,BA.1.3,BH.0,BH.1.0,BH.1.1,BH.1.2,BH.1.3,BY.0,BY.1.0,BY.1.1,BY.1.2,BY.1.3,BZ.0,BZ.1.0,BZ.1.1,BZ.1.2,BZ.1.3,BO.0,BO.1.0,BO.1.1,BO.1.2,BO.1.3,BR.0,BR.1.0,BR.1.1,BR.1.2,BR.1.3,BN.0,BN.1.0,BN.1.1,BN.1.2,BN.1.3,BT.0,BT.1.0,BT.1.1,BT.1.2,BT.1.3,BW.0,BW.1.0,BW.1.1,BW.1.2,BW.1.3,CF.0,CF.1.0,CF.1.1,CF.1.2,CF.1.3,CA.0,CA.1.0,CA.1.1,CA.1.2,CA.1.3,CH.0,CH.1.0,CH.1.1,CH.1.2,CH.1.3,CL.0,CL.1.0,CL.1.1,CL.1.2,CL.1.3,CN.0,CN.1.0,CN.1.1,CN.1.2,CN.1.3,CI.0,CI.1.0,CI.1.1,CI.1.2,CI.1.3,CM.0,CM.1.0,CM.1.1,CM.1.2,CM.1.3,CD.0,CD.1.0,CD.1.1,CD.1.2,CD.1.3,CG.0,CG.1.0,CG.1.1,CG.1.2,CG.1.3,CO.0,CO.1.0,CO.1.1,CO.1.2,CO.1.3,CR.0,CR.1.0,CR.1.1,CR.1.2,CR.1.3,CU.0,CU.1.0,CU.1.1,CU.1.2,CU.1.3,CY.0,CY.1.0,CY.1.1,CY.1.2,CY.1.3,CZ.0,CZ.1.0,CZ.1.1,CZ.1.2,CZ.1.3,DE.0,DE.1.0,DE.1.1,DE.1.2,DE.1.3,DJ.0,DJ.1.0,DJ.1.1,DJ.1.2,DJ.1.3,DK.0,DK.1.0,DK.1.1,DK.1.2,DK.1.3,DO.0,DO.1.0,DO.1.1,DO.1.2,DO.1.3,DZ.0,DZ.1.0,DZ.1.1,DZ.1.2,DZ.1.3,EC.0,EC.1.0,EC.1.1,EC.1.2,EC.1.3,EG.0,EG.1.0,EG.1.1,EG.1.2,EG.1.3,ER.0,ER.1.0,ER.1.1,ER.1.2,ER.1.3,ES.0,ES.1.0,ES.1.1,ES.1.2,ES.1.3,EE.0,EE.1.0,EE.1.1,EE.1.2,EE.1.3,ET.0,ET.1.0,ET.1.1,ET.1.2,ET.1.3,FI.0,FI.1.0,FI.1.1,FI.1.2,FI.1.3,FJ.0,FJ.1.0,FJ.1.1,FJ.1.2,FJ.1.3,FK.0,FK.1.0,FK.1.1,FK.1.2,FK.1.3,FR.0,FR.1.0,FR.1.1,FR.1.2,FR.1.3,GA.0,GA.1.0,GA.1.1,GA.1.2,GA.1.3,GB.0,GB.1.0,GB.1.1,GB.1.2,GB.1.3,GE.0,GE.1.0,GE.1.1,GE.1.2,GE.1.3,GH.0,GH.1.0,GH.1.1,GH.1.2,GH.1.3,GN.0,GN.1.0,GN.1.1,GN.1.2,GN.1.3,GM.0,GM.1.0,GM.1.1,GM.1.2,GM.1.3,GW.0,GW.1.0,GW.1.1,GW.1.2,GW.1.3,GQ.0,GQ.1.0,GQ.1.1,GQ.1.2,GQ.1.3,GR.0,GR.1.0,GR.1.1,GR.1.2,GR.1.3,GL.0,GL.1.0,GL.1.1,GL.1.2,GL.1.3,GT.0,GT.1.0,GT.1.1,GT.1.2,GT.1.3,GY.0,GY.1.0,GY.1.1,GY.1.2,GY.1.3,HK.0,HK.1.0,HK.1.1,HK.1.2,HK.1.3,HN.0,HN.1.0,HN.1.1,HN.1.2,HN.1.3,HR.0,HR.1.0,HR.1.1,HR.1.2,HR.1.3,HT.0,HT.1.0,HT.1.1,HT.1.2,HT.1.3,HU.0,HU.1.0,HU.1.1,HU.1.2,HU.1.3,ID.0,ID.1.0,ID.1.1,ID.1.2,ID.1.3,IN.0,IN.1.0,IN.1.1,IN.1.2,IN.1.3,IE.0,IE.1.0,IE.1.1,IE.1.2,IE.1.3,IR.0,IR.1.0,IR.1.1,IR.1.2,IR.1.3,IQ.0,IQ.1.0,IQ.1.1,IQ.1.2,IQ.1.3,IS.0,IS.1.0,IS.1.1,IS.1.2,IS.1.3,IL.0,IL.1.0,IL.1.1,IL.1.2,IL.1.3,IT.0,IT.1.0,IT.1.1,IT.1.2,IT.1.3,JM.0,JM.1.0,JM.1.1,JM.1.2,JM.1.3,JO.0,JO.1.0,JO.1.1,JO.1.2,JO.1.3,JP.0,JP.1.0,JP.1.1,JP.1.2,JP.1.3,KZ.0,KZ.1.0,KZ.1.1,KZ.1.2,KZ.1.3,KE.0,KE.1.0,KE.1.1,KE.1.2,KE.1.3,KG.0,KG.1.0,KG.1.1,KG.1.2,KG.1.3,KH.0,KH.1.0,KH.1.1,KH.1.2,KH.1.3,KR.0,KR.1.0,KR.1.1,KR.1.2,KR.1.3,KW.0,KW.1.0,KW.1.1,KW.1.2,KW.1.3,LA.0,LA.1.0,LA.1.1,LA.1.2,LA.1.3,LB.0,LB.1.0,LB.1.1,LB.1.2,LB.1.3,LR.0,LR.1.0,LR.1.1,LR.1.2,LR.1.3,LY.0,LY.1.0,LY.1.1,LY.1.2,LY.1.3,LK.0,LK.1.0,LK.1.1,LK.1.2,LK.1.3,LS.0,LS.1.0,LS.1.1,LS.1.2,LS.1.3,LT.0,LT.1.0,LT.1.1,LT.1.2,LT.1.3,LU.0,LU.1.0,LU.1.1,LU.1.2,LU.1.3,LV.0,LV.1.0,LV.1.1,LV.1.2,LV.1.3,MA.0,MA.1.0,MA.1.1,MA.1.2,MA.1.3,MD.0,MD.1.0,MD.1.1,MD.1.2,MD.1.3,MG.0,MG.1.0,MG.1.1,MG.1.2,MG.1.3,MX.0,MX.1.0,MX.1.1,MX.1.2,MX.1.3,MK.0,MK.1.0,MK.1.1,MK.1.2,MK.1.3,ML.0,ML.1.0,ML.1.1,ML.1.2,ML.1.3,MM.0,MM.1.0,MM.1.1,MM.1.2,MM.1.3,ME.0,ME.1.0,ME.1.1,ME.1.2,ME.1.3,MN.0,MN.1.0,MN.1.1,MN.1.2,MN.1.3,MZ.0,MZ.1.0,MZ.1.1,MZ.1.2,MZ.1.3,MR.0,MR.1.0,MR.1.1,MR.1.2,MR.1.3,MW.0,MW.1.0,MW.1.1,MW.1.2,MW.1.3,MY.0,MY.1.0,MY.1.1,MY.1.2,MY.1.3,NA.0,NA.1.0,NA.1.1,NA.1.2,NA.1.3,NC.0,NC.1.0,NC.1.1,NC.1.2,NC.1.3,NE.0,NE.1.0,NE.1.1,NE.1.2,NE.1.3,NG.0,NG.1.0,NG.1.1,NG.1.2,NG.1.3,NI.0,NI.1.0,NI.1.1,NI.1.2,NI.1.3,NL.0,NL.1.0,NL.1.1,NL.1.2,NL.1.3,NO.0,NO.1.0,NO.1.1,NO.1.2,NO.1.3,NP.0,NP.1.0,NP.1.1,NP.1.2,NP.1.3,NZ.0,NZ.1.0,NZ.1.1,NZ.1.2,NZ.1.3,OM.0,OM.1.0,OM.1.1,OM.1.2,OM.1.3,PK.0,PK.1.0,PK.1.1,PK.1.2,PK.1.3,PA.0,PA.1.0,PA.1.1,PA.1.2,PA.1.3,PE.0,PE.1.0,PE.1.1,PE.1.2,PE.1.3,PH.0,PH.1.0,PH.1.1,PH.1.2,PH.1.3,PG.0,PG.1.0,PG.1.1,PG.1.2,PG.1.3,PL.0,PL.1.0,PL.1.1,PL.1.2,PL.1.3,PR.0,PR.1.0,PR.1.1,PR.1.2,PR.1.3,KP.0,KP.1.0,KP.1.1,KP.1.2,KP.1.3,PT.0,PT.1.0,PT.1.1,PT.1.2,PT.1.3,PY.0,PY.1.0,PY.1.1,PY.1.2,PY.1.3,QA.0,QA.1.0,QA.1.1,QA.1.2,QA.1.3,RO.0,RO.1.0,RO.1.1,RO.1.2,RO.1.3,RU.0,RU.1.0,RU.1.1,RU.1.2,RU.1.3,RW.0,RW.1.0,RW.1.1,RW.1.2,RW.1.3,SA.0,SA.1.0,SA.1.1,SA.1.2,SA.1.3,SD.0,SD.1.0,SD.1.1,SD.1.2,SD.1.3,SS.0,SS.1.0,SS.1.1,SS.1.2,SS.1.3,SN.0,SN.1.0,SN.1.1,SN.1.2,SN.1.3,SB.0,SB.1.0,SB.1.1,SB.1.2,SB.1.3,SJ.0,SJ.1.0,SJ.1.1,SJ.1.2,SJ.1.3,SL.0,SL.1.0,SL.1.1,SL.1.2,SL.1.3,SV.0,SV.1.0,SV.1.1,SV.1.2,SV.1.3,SO.0,SO.1.0,SO.1.1,SO.1.2,SO.1.3,RS.0,RS.1.0,RS.1.1,RS.1.2,RS.1.3,SR.0,SR.1.0,SR.1.1,SR.1.2,SR.1.3,SK.0,SK.1.0,SK.1.1,SK.1.2,SK.1.3,SI.0,SI.1.0,SI.1.1,SI.1.2,SI.1.3,SE.0,SE.1.0,SE.1.1,SE.1.2,SE.1.3,SZ.0,SZ.1.0,SZ.1.1,SZ.1.2,SZ.1.3,SY.0,SY.1.0,SY.1.1,SY.1.2,SY.1.3,TD.0,TD.1.0,TD.1.1,TD.1.2,TD.1.3,TG.0,TG.1.0,TG.1.1,TG.1.2,TG.1.3,TH.0,TH.1.0,TH.1.1,TH.1.2,TH.1.3,TJ.0,TJ.1.0,TJ.1.1,TJ.1.2,TJ.1.3,TM.0,TM.1.0,TM.1.1,TM.1.2,TM.1.3,TL.0,TL.1.0,TL.1.1,TL.1.2,TL.1.3,TT.0,TT.1.0,TT.1.1,TT.1.2,TT.1.3,TN.0,TN.1.0,TN.1.1,TN.1.2,TN.1.3,TR.0,TR.1.0,TR.1.1,TR.1.2,TR.1.3,TW.0,TW.1.0,TW.1.1,TW.1.2,TW.1.3,TZ.0,TZ.1.0,TZ.1.1,TZ.1.2,TZ.1.3,UG.0,UG.1.0,UG.1.1,UG.1.2,UG.1.3,UA.0,UA.1.0,UA.1.1,UA.1.2,UA.1.3,UY.0,UY.1.0,UY.1.1,UY.1.2,UY.1.3,US.0,US.1.0,US.1.1,US.1.2,US.1.3,UZ.0,UZ.1.0,UZ.1.1,UZ.1.2,UZ.1.3,VE.0,VE.1.0,VE.1.1,VE.1.2,VE.1.3,VN.0,VN.1.0,VN.1.1,VN.1.2,VN.1.3,VU.0,VU.1.0,VU.1.1,VU.1.2,VU.1.3,PS.0,PS.1.0,PS.1.1,PS.1.2,PS.1.3,YE.0,YE.1.0,YE.1.1,YE.1.2,YE.1.3,ZA.0,ZA.1.0,ZA.1.1,ZA.1.2,ZA.1.3,ZM.0,ZM.1.0,ZM.1.1,ZM.1.2,ZM.1.3,ZW.0,ZW.1.0,ZW.1.1,ZW.1.2,ZW.1.3
Afghanistan,60.53,29.32,75.16,38.49,Angola,11.64,-17.93,24.08,-4.44,Albania,19.3,39.62,21.02,42.69,United Arab Emirates,51.58,22.5,56.4,26.06,Argentina,-73.42,-55.25,-53.63,-21.83,Armenia,43.58,38.74,46.51,41.25,Antarctica,-180,-90,180,-63.27,French Southern Territories,68.72,-49.78,70.56,-48.63,Australia,113.34,-43.63,153.57,-10.67,Austria,9.48,46.43,16.98,49.04,Azerbaijan,44.79,38.27,50.39,41.86,Burundi,29.02,-4.5,30.75,-2.35,Belgium,2.51,49.53,6.16,51.48,Benin,0.77,6.14,3.8,12.24,Burkina Faso,-5.47,9.61,2.18,15.12,Bangladesh,88.08,20.67,92.67,26.45,Bulgaria,22.38,41.23,28.56,44.23,Bahamas,-78.98,23.71,-77,27.04,Bosnia and Herzegovina,15.75,42.65,19.6,45.23,Bahrain,50.453049000000135,25.571941000000038,50.822495,26.288887000000045,Belarus,23.2,51.32,32.69,56.17,Belize,-89.23,15.89,-88.11,18.5,Bolivia,-69.59,-22.87,-57.5,-9.76,Brazil,-73.99,-33.77,-34.73,5.24,Brunei,114.2,4.01,115.45,5.45,Bhutan,88.81,26.72,92.1,28.3,Botswana,19.9,-26.83,29.43,-17.66,Central African Republic,14.46,2.27,27.37,11.14,Canada,-141,41.68,-52.65,73.23,Switzerland,6.02,45.78,10.44,47.83,Chile,-75.64,-55.61,-66.96,-17.58,China,73.68,18.2,135.03,53.46,Ivory Coast,-8.6,4.34,-2.56,10.52,Cameroon,8.49,1.73,16.01,12.86,Congo (Kinshasa),12.18,-13.26,31.17,5.26,Congo (Brazzaville),11.09,-5.04,18.45,3.73,Colombia,-78.99,-4.3,-66.88,12.44,Costa Rica,-85.94,8.23,-82.55,11.22,Cuba,-84.97,19.86,-74.18,23.19,Cyprus,32.26,34.57,34,35.17,Czech Republic,12.24,48.56,18.85,51.12,Germany,5.99,47.3,15.02,54.98,Djibouti,41.66,10.93,43.32,12.7,Denmark,8.09,54.8,12.69,57.73,Dominican Republic,-71.95,17.6,-68.32,19.88,Algeria,-8.68,19.06,12,37.12,Ecuador,-80.97,-4.96,-75.23,1.38,Egypt,24.7,22,36.87,31.59,Eritrea,36.32,12.46,43.08,18,Spain,-9.39,35.95,3.04,43.75,Estonia,23.34,57.47,28.13,59.61,Ethiopia,32.95,3.42,47.79,14.96,Finland,20.65,59.85,31.52,70.16,Fiji,-180,-18.29,180,-16.02,Falkland Islands,-61.2,-52.3,-57.75,-51.1,France,-5,42.5,9.56,51.15,Gabon,8.8,-3.98,14.43,2.33,United Kingdom,-7.57,49.96,1.68,58.64,Georgia,39.96,41.06,46.64,43.55,Ghana,-3.24,4.71,1.06,11.1,Guinea,-15.13,7.31,-7.83,12.59,Gambia,-16.84,13.13,-13.84,13.88,Guinea Bissau,-16.68,11.04,-13.7,12.63,Equatorial Guinea,9.31,1.01,11.29,2.28,Greece,20.15,34.92,26.6,41.83,Greenland,-73.3,60.04,-12.21,83.65,Guatemala,-92.23,13.74,-88.23,17.82,Guyana,-61.41,1.27,-56.54,8.37,Hong Kong,113.822769,22.1936070000001,114.39026600000011,22.55054824689705,Honduras,-89.35,12.98,-83.15,16.01,Croatia,13.66,42.48,19.39,46.5,Haiti,-74.46,18.03,-71.62,19.92,Hungary,16.2,45.76,22.71,48.62,Indonesia,95.29,-10.36,141.03,5.48,India,68.18,7.97,97.4,35.49,Ireland,-9.98,51.67,-6.03,55.13,Iran,44.11,25.08,63.32,39.71,Iraq,38.79,29.1,48.57,37.39,Iceland,-24.33,63.5,-13.61,66.53,Israel,34.27,29.5,35.84,33.28,Italy,6.75,36.62,18.48,47.12,Jamaica,-78.34,17.7,-76.2,18.52,Jordan,34.92,29.2,39.2,33.38,Japan,129.41,31.03,145.54,45.55,Kazakhstan,46.47,40.66,87.36,55.39,Kenya,33.89,-4.68,41.86,5.51,Kyrgyzstan,69.46,39.28,80.26,43.3,Cambodia,102.35,10.49,107.61,14.57,South Korea,126.12,34.39,129.47,38.61,Kuwait,46.57,28.53,48.42,30.06,Laos,100.12,13.88,107.56,22.46,Lebanon,35.13,33.09,36.61,34.64,Liberia,-11.44,4.36,-7.54,8.54,Libya,9.32,19.58,25.16,33.14,Sri Lanka,79.7,5.97,81.79,9.82,Lesotho,27,-30.65,29.33,-28.65,Lithuania,21.06,53.91,26.59,56.37,Luxembourg,5.67,49.44,6.24,50.13,Latvia,21.06,55.62,28.18,57.97,Morocco,-17.02,21.42,-1.12,35.76,Moldova,26.62,45.49,30.02,48.47,Madagascar,43.25,-25.6,50.48,-12.04,Mexico,-117.13,14.54,-86.81,32.72,Macedonia,20.46,40.84,22.95,42.32,Mali,-12.17,10.1,4.27,24.97,Myanmar,92.3,9.93,101.18,28.34,Montenegro,18.45,41.88,20.34,43.52,Mongolia,87.75,41.6,119.77,52.05,Mozambique,30.18,-26.74,40.78,-10.32,Mauritania,-17.06,14.62,-4.92,27.4,Malawi,32.69,-16.8,35.77,-9.23,Malaysia,100.09,0.77,119.18,6.93,Namibia,11.73,-29.05,25.08,-16.94,New Caledonia,164.03,-22.4,167.12,-20.11,Niger,0.3,11.66,15.9,23.47,Nigeria,2.69,4.24,14.58,13.87,Nicaragua,-87.67,10.73,-83.15,15.02,Netherlands,3.31,50.8,7.09,53.51,Norway,4.99,58.08,31.29,70.92,Nepal,80.09,26.4,88.17,30.42,New Zealand,166.51,-46.64,178.52,-34.45,Oman,52,16.65,59.81,26.4,Pakistan,60.87,23.69,77.84,37.13,Panama,-82.97,7.22,-77.24,9.61,Peru,-81.41,-18.35,-68.67,-0.06,Philippines,117.17,5.58,126.54,18.51,Papua New Guinea,141,-10.65,156.02,-2.5,Poland,14.07,49.03,24.03,54.85,Puerto Rico,-67.24,17.95,-65.59,18.52,North Korea,124.27,37.67,130.78,42.99,Portugal,-9.53,36.84,-6.39,42.28,Paraguay,-62.69,-27.55,-54.29,-19.34,Qatar,50.74,24.56,51.61,26.11,Romania,20.22,43.69,29.63,48.22,Russia,36.738281,42.488302,163.300781,75.185789,Rwanda,29.02,-2.92,30.82,-1.13,Saudi Arabia,34.63,16.35,55.67,32.16,Sudan,21.94,8.62,38.41,22,South Sudan,23.89,3.51,35.3,12.25,Senegal,-17.63,12.33,-11.47,16.6,Solomon Islands,156.49,-10.83,162.4,-6.6,Svalbard,-9.120057999999972,70.80386400000009,36.853324999999984,80.76416000000012,Sierra Leone,-13.25,6.79,-10.23,10.05,El Salvador,-90.1,13.15,-87.72,14.42,Somalia,40.98,-1.68,51.13,12.02,Serbia,18.83,42.25,22.99,46.17,Suriname,-58.04,1.82,-53.96,6.03,Slovakia,16.88,47.76,22.56,49.57,Slovenia,13.7,45.45,16.56,46.85,Sweden,11.03,55.36,23.9,69.11,Swaziland,30.68,-27.29,32.07,-25.66,Syria,35.7,32.31,42.35,37.23,Chad,13.54,7.42,23.89,23.41,Togo,-0.05,5.93,1.87,11.02,Thailand,97.38,5.69,105.59,20.42,Tajikistan,67.44,36.74,74.98,40.96,Turkmenistan,52.5,35.27,66.55,42.75,East Timor,124.97,-9.39,127.34,-8.27,Trinidad and Tobago,-61.95,10,-60.9,10.89,Tunisia,7.52,30.31,11.49,37.35,Turkey,26.04,35.82,44.79,42.14,Taiwan,120.11,21.97,121.95,25.3,Tanzania,29.34,-11.72,40.32,-0.95,Uganda,29.58,-1.44,35.04,4.25,Ukraine,22.09,44.36,40.08,52.34,Uruguay,-58.43,-34.95,-53.21,-30.11,United States,-125,25,-66.96,49.5,Uzbekistan,55.93,37.14,73.06,45.59,Venezuela,-73.3,0.72,-59.76,12.16,Vietnam,102.17,8.6,109.34,23.35,Vanuatu,166.63,-16.6,167.84,-14.63,West Bank,34.93,31.35,35.55,32.53,Yemen,42.6,12.59,53.11,19,South Africa,16.34,-34.82,32.83,-22.09,Zambia,21.89,-17.96,33.49,-8.24,Zimbabwe,25.26,-22.27,32.85,-15.51
